,client_name,project_name,Category,bid_classification,bid_type,bid_ID,awarded_date,awarded_year,company_name
103,Brant County,Supply And Install Perimeter Fencing For Tennis Courts At The Burford Community Centre,,Construction,RFQ,COM-RFQ-19-07,2021-07-22 0:00,2019,NaN
104,Brant County,Supply And Installation Of Community Identification And Directional Signage,,Goods,Tender,COR-RFT-19-01,2021-11-26 0:00,2019,Brooks SignsEverest Signs
105,Brant County,Supply And Installation Of Sidewalk And Curb Repairs At Various Locations In The County Of Brant,,Services,RFQ,PW-RFQ-19-17,2021-08-14 0:00,2019,Grandcore Concrete Inc.      E. & E. Seegmiller LimitedJB Construction Management Corporation R. L. Lancaster Construction Limited      Ontario Concrete Paving Ltd
106,Brant County,Supply And Installation Of Winter Control Equipment On Two (2) Tandem Axle Cab And Chassis Diesel Trucks,,Goods,Tender,PW-RFT-19-14,2021-02-20 0:00,2020,Viking Cives Ltd
107,Brant County,Supply And Place Asphalt Paving For Eric Tomlinson Pathway And Poplar Hills Park Pathway,,Services,RFQ,CPS-RFQ-20-02,2021-05-08 0:00,2020,2446070 ontario limited      5 STAR PAVING (CAMBRIDGE) INC.Armstrong Paving and Materials Group Ltd.           Brantco Construction              CSL Group Ltd        E. & E. Seegmiller Limited      Epic Paving & Contracting Ltd. GT Associates Engineering Services Corp.         Melrose Paving Co. Ltd.     Network Sewer and Watermain Ltd          Onsite Contracting Inc            Paris Construction                paveco ltd      Tri-Capital Construction Inc.      Stonecast Contracting Limited
108,Brant County,Supply And Place Asphalt Paving For Scotland Cemetery Lane,,Services,RFQ,COM-RFQ-19-05,2021-04-09 0:00,2019,5 STAR PAVING (CAMBRIDGE) INC.       A PLUS CONCRETE AND PAVING LTD        All The Best Paving Limited      Ashland Construction Group Ltd.            Brantco Construction        Cornell Construction Limited         Falcon Road Services Inc.           Gedco Excavating Ltd.Griffin Landscape Management Solutions Inc.            JK Contracting Ltd.          Melrose Paving Co. Ltd.           Nationwide Paving Ltd.           Onsite Contracting Inc       Paris Construction (2016) Ltd.
109,Brant County,Supply And Place Asphalt Paving For The Burford Community Centre,,Services,RFQ,COM-RFQ-18-11,2021-07-10 0:00,2018,Epic Paving & Contracting Ltd.        Coco Paving IncParis Construction (2016) Ltd.5 STAR PAVING (CAMBRIDGE) INC.    Melrose Paving Co. Ltd.
110,Brant County,Supply And Place Concrete Pad At The Burford Community Centre,,Services,RFQ,PW-RFQ-18-12,2021-07-10 0:00,2018,Hardscape Concrete & Interlock Fitch Genral Contracting Inc.     NTS Maintenance Plus   Abcott Construction Ltd.
111,Brant County,"Supply, Delivery And Application Of Mobile Dripless Corrosion Treatment",,Services,RFQ,OPS-RFQ-20-18,2021-06-19 0:00,2020,Krown Rust ControlHuron-Perth Mobile Rust Control
112,Brant County,Surface Treatment And Double High Float,,Construction,Tender,OPS-RFT-20-07,2021-04-29 0:00,2020,Cornell Construction Limited
113,Brant County,"Tender For One (1) 28000Kg/62,000Lbs. G.V.W.R. Tandem Axle Cab And Chassis Diesel Truck",,Goods,Tender,OPS-RFT-21-03,2021-02-23 0:00,2021,Carrier Centers           Metro Freightliner BrantfordPTG Mississauga Enterprises Limited Partnership...
114,Brant County,Tender For One (1) Single Axle Cab And Chassis Diesel Truck,,Goods,Tender,OPS-RFT-21-02,2021-02-23 0:00,2021,Carrier Centers           Metro Freightliner BrantfordPTG Mississauga Enterprises Limited Partnership...
115,Brant County,Two (2) Sidewalk Utility Tractors,,Goods,Tender,PW-RFT-19-12,2021-09-24 0:00,2019,Cubex Ltd.Holder Tractors Inc. Work Equipment Ltd.
116,Brant County,"Widening And Urbanization Of Rest Acres Road, King Edward Street And Powerline Road And Construction Of Arlington Parkway",,Construction,Tender,PW-RFT-19-04,2021-06-04 0:00,2019,Amico Infrastructure (Oxford) Inc.        Capital Paving Inc    E. & E. Seegmiller Limited Regional Sewer and Watermain Ltd     Sierra Infrastructure Inc
117,City Of Peterborough,210 Wolfe Street Accessibility Renovations,,Services,ITT,ITT-12-20,26-Mar,2020,Gallant Construction LTDMVW Construction & Engineering Inc.           RD Build Inc.
118,City Of Peterborough,Abatement Of Eight City Owned Houses,,Services,ITT,ITT-053-19,18-Oct,2019,2197816 Ontario Inc operating as Kleen Condition               D&F Insulation Ltd.    Environmentall Contracting Services Inc.     First Response Environmental 2012 INC.         Icon Restoration Services Inc.                 Salandria LTD.           Tri-Phase Contracting Inc.
119,City Of Peterborough,Art Gallery Of Peterborough Accessibility Renovations,,Services,ITT,ITT-11-20,24-Feb,2020,Gallant Construction LTD         Icon Builders Inc     Mortlock Construction Inc.MVW Construction & Engineering Inc.
120,City Of Peterborough,Asbestos Abatement At The Peterborough Memorial Centre (Pmc),,Services,ITT,ITT-021-19,05-Apr,2019,Highpoint Environmental Services Inc.Integricon Property Restoration and Constructio...              J R Clarke & Associates                Ontario Insulation
121,City Of Peterborough,Ash Tree Removals 2021,,Services,ITT,ITT-40-20,03-Feb,2021,"Ontario Line Clearing & Tree Experts Inc. Davey Tree Expert Co. of Canada, LimitedTreescape Tree Care Professionals Limited"
122,City Of Peterborough,Ash Tree Removals January 2020,,Services,ITT,ITT-055-19,20-Jan,2020,"1055489 Ontario ltd           Asplundh Canada ULC Davey Tree Expert Co. of Canada, LimitedOntario Line Clearing & Tree Experts Inc.Treescape Tree Care Professionals Limited                TREEWORKS"
123,City Of Peterborough,Ash Tree Replacement Planting Fall 2019,,Services,ITT,ITT-049-19,30-Oct,2019,Cressman Tree Maintenance & Landscaping Ltd.             Palmer Tree Service
124,City Of Peterborough,Ash Tree Treatment Program For The City Of Peterborough,,Services,ITT,ITT-016-19,15-May,2019,"Davey Tree Expert Co. of Canada, Limited       GreenLawn Ltd. O/A TrugreenTreescape Tree Care Professionals Limited"
125,City Of Peterborough,Bensfort Road Leachate Forcemain Repairs,,Services,ITT,ITT-040-19,10-Oct,2019,A. vanEgmond Construction (2005) Ltd            Coco Paving Inc.Fidelity Engineering & Construction Inc.
126,City Of Peterborough,Building Condition Assessments And Data Base Update For Community Housing Provider Sites In The City And County Of Peterborough,,Services,RFP,RFP-14-20,18-Jun,2020,Accent Building Sciences Inc.                Altus Group Limited                   Cambium Inc.                Cion Coulter Corp.            Criterium-Jansen Engineers               Edison Engineers Inc.                 exp Services Inc.        Fishburn Sheridan & Associates Ltd.                   Green PI Inc            IRC Building Sciences Group                  J. S. HELD ULCJones Lang LaSalle Real Estate Services Inc. (H...     McIntosh Perry Consulting Engineers Ltd.               MTE Consultants Inc.     OH ENVIRONMENTAL INC. O/A OHE CONSULTANTS          Paradigm engineering group ltd          Read Jones Christoffersen Ltd. Roth Integrated Asset Management Strategies Ltd.          Stephenson Engineering Limited                    WalterFedy
127,City Of Peterborough,Centrifuge Polymer Aging And Dosage System,,Services,ITT,ITT-10-20,12-Mar,2020,BGL Contractors CorpPeak Construction Group Ltd.
128,City Of Peterborough,City Hall South Wing Lower Level Office Renovation,,Services,ITT,ITT-031-19,03-Jun,2019,2519181 Ontario inc O/A Preston Construction           Berkim Construction Inc    J.J. McGuire General Contractors Inc.      W.S. Morgan Construction Limited
129,City Of Peterborough,City Wide Transportation Master Plan,,Services,RFP,RFP-02-20,26-May,2020,BT Engineering Inc.  WSP Canada Inc.
130,City Of Peterborough,City-Wide Development Charge Background Study And By-Law Development,,Services,RFP,P-10-19,05-May,2019,Hemson Consulting Ltd.
131,City Of Peterborough,Cleaning And Custodial Services For The Municipal Operations Center,,Services,ITT,ITT-07-21,22-Feb,2021,Cheema Cleaning Services Ltd.        Corporate Mirror INCCruikshank Cleaning Contractors Ltd.   Dexterra | 10647802 Canada Ltd.        SkyBlue Services Corp    SQM JANITORIAL SERVICES INC.
132,City Of Peterborough,Completion Of The 2020-2022 Business Plan,,Services,RFP,P-08-19,07-May,2019,KPMG LLPMet-Scan Canada Ltd   MPM Consulting
133,City Of Peterborough,Construction Management Services For The Louis Street Urban Park,,Services,RFP,RFP-04-20,17-Apr,2020,Gay Company LimitedJ.J. McGuire General Contractors Inc.   JR Certus Construction Co. Ltd.     Maracon Construction Limited                METTKO     Peak Construction Group Ltd.
134,City Of Peterborough,"Construction Materials Testing, Inspection, Consultation And Reporting Services",,Services,RFP,P-003-19,15-May,2019,Cambium Inc.           GHD LimitedSirati & Partners Consultants Ltd       Wood Canada Limited
135,City Of Peterborough,Consulting Services For Integrated Fixed Film Activated Sludge Replacement,,Services,RFP,P-012-19,30-Sep,2019,AECOM Canada Ltd.   AINLEY & ASSOCIATES LIMITED    CH2M Hill Canada Limited D. M. Wills Associates Limited      MTE Consultants Inc.R.V. Anderson Associates Limited         WSP Canada Inc.
136,City Of Peterborough,Curtis Creek Culvert Replacements At Tivey Street And Euclid Avenue,,Construction,ITT,ITT-05-19,12-Jun,2019,Coco Paving Inc.    EBC inc.
137,City Of Peterborough,Cycling Master Plan,,Services,RFP,RFP-01-20,20-May,2020,Alta Planning and Design Inc          Gannett Fleming Canada ULCIBI Group Professional Services (Canada) Inc.         Morrison Hershfield Limited              Urban Systems Ltd.               WSP Canada Inc.
138,City Of Peterborough,Demolition And Construction Of A New Comfort Station At Beavermead Campground,,Construction,ITT,ITT-028-19,27-Sep,2019,Gerr Construction Limited        Massive Devcon Corp     Mortlock Construction Inc.MVW Construction & Engineering Inc.  W.S. Morgan Construction Limited
139,City Of Peterborough,Demolition Of 292 Airport Road,,Services,RFQ,Q-10-18,29-Oct,2018,Salandria LTD.           Schouten Excavating Inc.1356594 Ontario Ltd. O/A Eagleson Construction          Tri-Phase Contracting Inc.   Environmentall Contracting Services Inc.          Zucco Construction Limited           Priestly Demolition Inc.
140,City Of Peterborough,Demolition Of Ten City Owned Houses,,Services,ITT,ITT-054-19,21-Nov,2019,Deer Landltd Equipment Leasing Inc  Delsan-AIM Environmental Services IncEnvironmentall Contracting Services Inc.     MAXX NORTH AMERICA GROUP INC.             Salandria LTD.            Se7en Hills Inc.      Tri-Land Excavating & Haulage       Tri-Phase Contracting Inc.           United Wrecking Inc       Zucco Construction Limited
141,City Of Peterborough,"Design, Supply & Installation Of A Play Structure At James Stevenson Park",,Services,RFP,P-004-19,15-May,2019,Playground Planners
142,City Of Peterborough,Development Of A Traffic Calming Policy And Completion Of Neighbourhood Traffic Calming Studies,,Services,RFP,RFP-05-20,26-May,2020,Dillon Consulting LimitedIBI Group Professional Services (Canada) Inc.         Morrison Hershfield Limited  Paradigm Transportation Solutions Limited                 Parsons Inc.
143,City Of Peterborough,Disability Management Services,,Services,RFP,P-11-19,02-Dec,2019,Acclaim Ability Management Inc.         Arc Health Management   Crawford & Company (Canada) Inc.               Lifemark            Morneau ShepellNorth York Rehabilitation Centre Corp.     Organizational Solutions Inc.      We Care Health Services LP
144,City Of Peterborough,East Side Transportation Study And Ashburnham Drive Municipal Class Ea,,Services,RFP,P-20-19,17-Mar,2020,BT Engineering Inc.IBI Group Professional Services (Canada) Inc.             LEA Consulting Ltd.         Morrison Hershfield Limited  Paradigm Transportation Solutions Limited
145,City Of Peterborough,Environmental Consulting Firm Of Record For The City Of Peterborough,,Services,RFP,RFP-07-20,25-Mar,2020,Cambium Inc.           ECOH Management Inc.               Green PI Inc         Maple Environmental Inc.OH ENVIRONMENTAL INC. O/A OHE CONSULTANTS               Pinchin Ltd              RiskCheck Inc
146,City Of Peterborough,Extension Of Water Services At Peterborough Airport,,Services,ITT,ITT-037-19,10-Sep,2019,1799877 Ontario Inc. (Young's Construction)       Drain Bros. Excavating Limited
147,City Of Peterborough,Fairview Estates Stormwater Management Facility Clean-Out,,Services,ITT,ITT-32-20,29-Jun,2020,Coco Paving Inc.Drain Bros. Excavating Limited    GFL Environmental Inc.   Melfer Construction Inc. Ratcliff Excavating & Grading
148,City Of Peterborough,First Aid Services At The Peterborough Memorial Centre,,Services,RFP,P-23-19,20-Mar,2020,Canadian Academy for Prehospital and Emergency ...Global Emergency Medical Consultants & Training...               Odyssey Medical Inc.        Rapid Response Event Services Inc.                   Rescue 7 Inc
149,City Of Peterborough,Foodservice Operator For Food And Beverage Operations At The Peterborough Memorial Centre,,Services,RFP,P-27-18,13-Mar,2019,Browns Dining Solutions    Compass Group CanadaCGC Concessions group Canada
150,City Of Peterborough,Gis Strategic Plan,,Services,RFP,RFP-13-20,01-Sep,2020,"CGI  D. M. Wills Associates Limited        Esri Canada Limited   Geographic Technologies Group           Green PI Inc Planview Utilty Services Limited       Public Sector DigestSault Ste. Marie Innovation Centre        Timmons Group, Inc.        Wood Canada Limited"
151,City Of Peterborough,Harper Creek Subwatershed Study,,Services,RFP,P-18-19,18-Feb,2020,Aquafor Beech Limited
152,City Of Peterborough,Install A Fire Alarm System In The King Street Parkade,,Services,ITT,ITT-047-19,24-Sep,2019,Current Technologies Ltd.     EEL LIne CorporationFerguson Electric Company Ltd   Four-O-One Electric Ltd.         SRP Electric
153,City Of Peterborough,Installation Of New Ramp At The Peterborough Museum & Archives,,Services,ITT,ITT-051-19,17-Oct,2019,MVW Construction & Engineering Inc.
154,City Of Peterborough,Integrated Fixed Film Activated Sludge (Ifas) System Replacement,,Services,RFSQ,RFSQ-01-20,24-Jun,2020,BGL Contractors Corp    KENAIDAN CONTRACTING LTD.MAPLE REINDERS CONSTRUCTORS LTD.  Peak Construction Group Ltd.
155,City Of Peterborough,Itt-03-19  Crawford Rail Trail,,Construction,ITT,ITT-03-19,22-May,2019,Drain Bros. Excavating Limited
156,City Of Peterborough,Jackson Creek Flood Diversion Contract No. 1 Diversion Sewer Outlet Construction And George Street Bridge Rehabilitation,,Construction,ITT,ITT-018-19,03-Oct,2019,2220742 Ontario Ltd o/a Bronte Construction          Dagmar Construction Inc.                  EBC inc.
157,City Of Peterborough,Landfill Engineering And Reporting Services For The Peterborough County/City Waste Management Facility,,Services,RFP,P-30-18,06-Feb,2019,GHD LimitedWSP Canada Inc.
158,City Of Peterborough,Lease Of Mailing Machines For The City Of Peterborough Clerk'S Office And The Provincial Offences Office,,Services,RFP,P-14-19,09-Jul,2020,FRANCOTYP-POSTALIA CANADA INC    Neopost Canada Limited         Pitney Bowes
159,City Of Peterborough,Material Recycling Facility Interior Renovations,,Services,ITT,ITT-050-19,08-Oct,2019,J.J. McGuire General Contractors Inc. MVW Construction & Engineering Inc.         Snyder Construction   W.S. Morgan Construction Limited
160,City Of Peterborough,Neal Drive Odour Control Facility,,Services,ITT,ITT-20-20,03-Jun,2020,NaN
161,City Of Peterborough,North Fill Area Landfill Gas Collection System Phase 3,,Services,ITT,ITT-048-19,16-Oct,2019,A. vanEgmond Construction (2005) Ltd    AVERTEX Utility Solutions Inc          Coco Paving Inc.     Dave Boyle Excavating Ltd. Louis W. Bray Construction Limited
162,City Of Peterborough,Online Community Engagement Platform,,Services,RFP,P-009-19,06-Aug,2019,Bang the Table Canada LT       Perceptible Group Inc          Qualtrics CanadaThornley Fallis Communications Inc.
163,City Of Peterborough,Parkhill Road West Reconstruction - Phase 3 Ravenwood Drive To West City Limit,,Construction,ITT,ITT-17-19,13-May,2019,Coco Group Inc.      DIG-CON INTERNATIONAL LIMITED     Drain Bros. Excavating LimitedFidelity Engineering & Construction Inc.
164,City Of Peterborough,Parking Control And Security Services At The Peterborough Memorial Centre And Morrow Parking Lot,,Services,RFP,P-26-18,21-Nov,2018,AVNK Security Inc  SUBWEST Security Services Inc.Safestate Securities & Protection
165,City Of Peterborough,Pavement Crack Sealing,,Construction,ITT,ITT-12-19,08-May,2019,2228977 Ontario Inc. o/a RanN Maintenance        Falcon Road Services Inc.           Pavetech Ottawa Ltd.     Upper Canada Road Services Inc.
166,City Of Peterborough,Pavement Preservation - Pavement Crack Sealing,,Construction,ITT,ITT-06-20,20-May,2020,Metro Asphalt            Pavetech Ottawa Ltd.Roadlast Asphalt & Sealing Maintenance Inc.      Upper Canada Road Services Inc.
